Song,line,Surprise
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: Ehh?
",1
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: Oh, and then Monica joked that she wouldnt go out with a guy like Chandler...
",0
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: Hi there.
",0
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: ...and he couldnt let it go, and... I dont really know what happened with that either.
",0
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: And then Rosss new girlfriend, Bonnie, shows up and Rachel convinced her to save her head.
",0
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: And then Ross and Rachel kiss, and now Ross has to choose between Rachel and the bald girl and I dont know what happened there either...
",0
320,"#topic#: Friends' story
#summary#: Joey tells Phoebe the story of the Friends. Joey thinks Chandler and Monica's relationship was funny and he doesn't know what happened with Ross and Rachel's kiss.
#sentence#: Y'know what, hold on, let me go get Chandler.
",0
321,"#topic#: nan
#summary#: nan
#sentence#: Uh Mr. Morse, can I speak to you for a moment?
",0
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Well yeah, I lied before.
",0
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Oh!
",1
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Oh God
",1
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Now you know how you really feel about it.
",0
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Oh-oh, thats a risky little game!
",1
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Are you really gonna do this?
",0
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Yeah. Im gonna have a baby. Im gonna have a baby. Im gonna have a baby!
",0
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: With who?
",0
322,"#topic#: Pregnant woman
#summary#: Rachel tells Phoebe that she's pregnant and wants to have a baby with her boyfriend. Phoebe is shocked and asks if she's sure. Rachel says she is.
#sentence#: Ah, its still not the time.
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: You said I was boring--Ohh!
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: When did I say you were boring?!
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: Oh my God, I remember now! We were playing chess!
",1
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: Phoebe! You and I have
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: Oh, come on!
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: Yes, remember that time on the frozen lake?
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: We were playing chess, you said I was boring, and then you took off your energy mask and you were Cameron Diaz!
",0
323,"#topic#: Play chess with Ross
#summary#: #Phoebe# tells #Ross# she remembers playing chess with #Ross# on the frozen lake. #Ross# says he was Cameron Diaz at that time.
#sentence#: Okay, there's a
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: All right, Im leaving!
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: Because Im not going to spend one more day with someone whose out to sabotage my every move.
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: Thats you Rachel!
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: Yeah, I got that.
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: And you! I throw myself at you and you say no, how gay are you?
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: You take care Jill.
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: Okay, see ya!
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: Bye-bye
",0
324,"#topic#: Jill's leaving
#summary#: Jill tells Ross and Joey that she's leaving because Rachel sabotages her every move. Ross and Joey are surprised and say goodbye to Jill.
#sentence#: I-I cant believe Jills gone.  I cant help it, I opened a gate.
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: How about, youre moving!!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Look! This is ridiculous. We should be packing you!!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Hey, how are you guys doing?
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Great! Monicas moving!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: I am not!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Oh really?! Then how come all your stuff is in this box?!
",1
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Okay, you guys. You guys I think I know whats going on here. Okay, you guys
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: No Phoebe I am mad!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Well, deep-deep-deep down!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Yeah, Im just mad!
",0
325,"#topic#: Moving stuff
#summary#: #Rachel, #Phoebe, and #Monica are talking about Monica's moving. #Rachel thinks #Monica is mad because #Monica's stuff is in the box. #Phoebe thinks #Monica is mad because #Monica is moving.
#sentence#: Then keep running.
",0
326,"#topic#: Shopping for clothes
#summary#: Joshua and Rachel are shopping for clothes. Rachel brings a trench-coat that Joshua wants.
#sentence#: Okay!
",0
326,"#topic#: Shopping for clothes
#summary#: Joshua and Rachel are shopping for clothes. Rachel brings a trench-coat that Joshua wants.
#sentence#: Oh, heres that trench-coat that you wanted.
",0
326,"#topic#: Shopping for clothes
#summary#: Joshua and Rachel are shopping for clothes. Rachel brings a trench-coat that Joshua wants.
#sentence#: Oh great!  Wow! Yeah, its comfortable.
",0
326,"#topic#: Shopping for clothes
#summary#: Joshua and Rachel are shopping for clothes. Rachel brings a trench-coat that Joshua wants.
#sentence#: Yeah?
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: Oh! Here we
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: All right, y'know what, we've been talking about London too much haven't we?
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: I'm sorry.
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: It's just 'cause I couldn't be there.
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: Cause all I ever get to do now is pregnant stuff, it just bums me out.
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: Sorry.
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: What happened?
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: Well, y'know, a little of this, a little of that. Got myself a date tomorrow night.
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: See, didn't I tell you?! You're getting over Ross already!
",0
327,"#topic#: London talk
#summary#: #Phoebe# and #Chandler# are talking about London. #Phoebe# feels sad because she couldn't be there. #Monica# tells #Phoebe# #Rachel# got herself a date tomorrow night.
#sentence#: Get out!
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: I just didnt see the fast song coming.
",1
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Shh.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Shh.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Dont try to talk, well get you up to your room, well soak your feet, youll be okay.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Oh, thank you.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: That is so sweet!
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Yeah.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: No, I mean it. There are so few genuinely nice guys out there.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Tell me about it, I feel like Im holding down the fort all by myself.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Its Joey right?
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Yeah.
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Wait a minute!
",1
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: No!
",0
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Im the nice one!
",1
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: Im the one who danced with the kids all night!
",1
328,"#topic#: Party experience
#summary#: #Ross# and #Joey# are talking about their experiences at the party. #Ross# thinks #Joey# is the nice one but #Joey# thinks #Ross# is the one who danced with the kids all night.
#sentence#: HowHow small are your feet?
",0
329,"#topic#: Save the seat
#summary#: #Joey# asks the tour guide to save the seat for Dr. Geller.
#sentence#: Uhh, do you mind sitting there. Im-Im saving this for my friend Ross.
",0
329,"#topic#: Save the seat
#summary#: #Joey# asks the tour guide to save the seat for Dr. Geller.
#sentence#: You mean Dr. Geller?
",0
329,"#topic#: Save the seat
#summary#: #Joey# asks the tour guide to save the seat for Dr. Geller.
#sentence#: Doctor? Wow! I didnt know he had a nickname.
",1
329,"#topic#: Save the seat
#summary#: #Joey# asks the tour guide to save the seat for Dr. Geller.
#sentence#: Oh, he wont sit here.
",0
329,"#topic#: Save the seat
#summary#: #Joey# asks the tour guide to save the seat for Dr. Geller.
#sentence#: Only the people in the white coats sit over there,  and only the people in the blue blazers sit here.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Yeah, it mustve fallen out a few blocks back. I just figured we hit a dog.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Okay.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Listen uh, could you put Kathy on, I wanna apologize.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Oh yeah man.  Joey.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Hey.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Oh no its fine, dont worry about it.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Yeah-no, stop apologizing, its okay.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Ill talk to you tomorrow.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: I should uh, probably go.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Yeah. Yes! Yeah.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: I forgot my purse.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: Oh.
",0
330,"#topic#: Apologize
#summary#: Joey apologizes to Kathy for hitting her dog. Kathy tells him it's okay and tells him she'll talk to him tomorrow.
#sentence#: No, I really did forget my purse.
",0
331,"#topic#: Join the museum
#summary#: Ross tells Dr. Ledbetter he's back on his feet and is re-joining the museum team.
#sentence#: A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.
",0
331,"#topic#: Join the museum
#summary#: Ross tells Dr. Ledbetter he's back on his feet and is re-joining the museum team.
#sentence#: I must say it's nice to see you back on your feet.
",0
331,"#topic#: Join the museum
#summary#: Ross tells Dr. Ledbetter he's back on his feet and is re-joining the museum team.
#sentence#: Well I am that. And that whole rage thing is definitely behind me.
",0
331,"#topic#: Join the museum
#summary#: Ross tells Dr. Ledbetter he's back on his feet and is re-joining the museum team.
#sentence#: I wonder if its time for you to rejoin our team at the museum?
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: ....and 12, 22, 18, four...  What?
",1
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: I spelled out boobies.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Ah, were out. I sold them all.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: What?
",1
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: No.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: No, just, just, just a couple more boxes.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: It-it-its no big deal, all right, Im-Im cool.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: You gotta help me out with a couple more boxes!
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Mon, look at yourself. You have cookie on your neck.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Oh God!
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: So, how many have you sold so far?
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Check this out. Five hundred and seventeen boxes!
",1
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Oh my God, how did you do that?
",1
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Okay, the other night I was leaving the museum just as Laser Floyd was letting out of the planetarium, without even trying I sold 50 boxes!
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Thats when it occurred to me, the key to my success, the munchies. So I ah, started hitting the NYU dorms around midnight.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: I am selling cookies by the case.
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: They call me: 'Cookie Dude!'
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Okay, stop what youre doing, I need envelope stuffers, I need stamp lickers.....
",0
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Well hey, who did these resumes for ya?
",1
332,"#topic#: Sell the box
#summary#: Ross sold the box of the mint treasures and Monica wants to buy a couple more boxes. Ross tells Monica that he sold five hundred and seventeen boxes, and Monica thinks Ross is a genius. Ross thinks Monica is a genius too. Ross tells Monica that he started selling cookies by the case and Monica needs envelope stuffers, stamp lickers, and resume writers.
#sentence#: Me! On my computer.
",0
333,"#topic#: Hotel room
#summary#: Ross tells Chandler that the soap, shampoo, and disposable camera are built into the price of the room. Chandler asks Ross to help him look for them, but Ross tells Chandler he'll help him in three minutes.
#sentence#: Hi.
",0
